Press Association Reference,Constituency Name,Region,Election Year,Electorate,Votes,con,lab,ld,ukip,grn,dup,sf,sdlp,snp,pc,other,con_pc,lab_pc,ld_pc,ukip_pc,grn_pc,dup_pc,sf_pc,sdlp_pc,snp_pc,pc_pc,other_pc,geo,winner
352.0,Leeds East,Yorkshire and the Humber,2010.0,64698.0,37813,8763.0,19056.0,6618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3376.0,0.231745695924682,0.5039536667283738,0.17501917330018776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08928146404675641,England_not_london,lab
353.0,Leeds North East,Yorkshire and the Humber,2010.0,67899.0,47535,15742.0,20287.0,9310.0,842.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.0,0.33116650888818766,0.4267802671715578,0.19585568528452718,0.017713263910802565,0.0,0.0,0.0,0.0,0.0,0.0,0.028484274744924792,England_not_london,lab
354.0,Leeds North West,Yorkshire and the Humber,2010.0,65399.0,43483,11550.0,9132.0,20653.0,600.0,508.0,0.0,0.0,0.0,0.0,0.0,1040.0,0.2656210473058437,0.21001310857116573,0.4749672285720856,0.01379849596393993,0.011682726582802474,0.0,0.0,0.0,0.0,0.0,0.023917393004162547,England_not_london,ld
355.0,Leeds West,Yorkshire and the Humber,2010.0,67453.0,38752,7641.0,16389.0,9373.0,1140.0,1832.0,0.0,0.0,0.0,0.0,0.0,2377.0,0.19717691990090835,0.4229201073492981,0.24187138728323698,0.029417836498761354,0.04727497935590421,0.0,0.0,0.0,0.0,0.0,0.061338769611891,England_not_london,lab
356.0,Leicester East,East Midlands,2010.0,72986.0,47995,11722.0,25804.0,6817.0,725.0,733.0,0.0,0.0,0.0,0.0,0.0,2194.0,0.24423377435149496,0.5376393374309824,0.1420356287113241,0.015105740181268883,0.015272424210855298,0.0,0.0,0.0,0.0,0.0,0.045713095114074384,England_not_london,lab
357.0,Leicester South,East Midlands,2010.0,77175.0,47124,10066.0,21479.0,12671.0,720.0,770.0,0.0,0.0,0.0,0.0,0.0,1418.0,0.21360665478312538,0.45579747050335284,0.26888634241575415,0.015278838808250574,0.016339869281045753,0.0,0.0,0.0,0.0,0.0,0.030090824208471267,England_not_london,lab
358.0,Leicester West,East Midlands,2010.0,64900.0,35819,9728.0,13745.0,8107.0,883.0,639.0,0.0,0.0,0.0,0.0,0.0,2717.0,0.2715877048493816,0.383734889304559,0.22633239342248526,0.02465172115357771,0.01783969401714174,0.0,0.0,0.0,0.0,0.0,0.07585359725285463,England_not_london,lab
359.0,Leicestershire North West,East Midlands,2010.0,71217.0,51952,23147.0,15636.0,8639.0,1134.0,0.0,0.0,0.0,0.0,0.0,0.0,3396.0,0.44554588851247307,0.3009701262704034,0.16628811210348013,0.02182784108407761,0.0,0.0,0.0,0.0,0.0,0.0,0.06536803202956576,England_not_london,con
360.0,Leicestershire South,East Midlands,2010.0,76633.0,54577,27000.0,11392.0,11476.0,1988.0,0.0,0.0,0.0,0.0,0.0,0.0,2721.0,0.49471389046668013,0.2087326163035711,0.210271726185023,0.036425600527694814,0.0,0.0,0.0,0.0,0.0,0.0,0.04985616651703098,England_not_london,con
361.0,Leigh,North West,2010.0,75903.0,44332,9284.0,21295.0,8049.0,1535.0,0.0,0.0,0.0,0.0,0.0,0.0,4169.0,0.20941983217540378,0.4803527925651899,0.18156185148425516,0.034625101506812236,0.0,0.0,0.0,0.0,0.0,0.0,0.09404042226833889,England_not_london,lab
362.0,Lewes,South East,2010.0,68708.0,50088,18401.0,2508.0,26048.0,1728.0,729.0,0.0,0.0,0.0,0.0,0.0,674.0,0.3673734227759144,0.05007187350263536,0.5200447212905287,0.03449928126497365,0.014554384283660756,0.0,0.0,0.0,0.0,0.0,0.013456316882287175,England_not_london,ld
363.0,Lewisham Deptford,London,2010.0,67058.0,41220,5551.0,22132.0,9633.0,0.0,2772.0,0.0,0.0,0.0,0.0,0.0,1132.0,0.13466763706938378,0.5369238233867055,0.2336972343522562,0.0,0.06724890829694323,0.0,0.0,0.0,0.0,0.0,0.027462396894711305,London,lab
364.0,Lewisham East,London,2010.0,65926.0,41719,9850.0,17966.0,11750.0,771.0,624.0,0.0,0.0,0.0,0.0,0.0,758.0,0.2361034540616985,0.4306431122510127,0.2816462523071023,0.018480788130108585,0.014957213739543134,0.0,0.0,0.0,0.0,0.0,0.018169179510534768,London,lab
365.0,Lewisham West & Penge,London,2010.0,69022.0,45028,11489.0,18501.0,12673.0,1117.0,931.0,0.0,0.0,0.0,0.0,0.0,317.0,0.2551523496491072,0.41087767611264103,0.281447099582482,0.024806786888158478,0.020676023807408725,0.0,0.0,0.0,0.0,0.0,0.007040063960202541,London,lab
366.0,Leyton & Wanstead,London,2010.0,63541.0,40159,8928.0,17511.0,11095.0,1080.0,562.0,0.0,0.0,0.0,0.0,0.0,983.0,0.2223162927363729,0.436041734106925,0.2762767997211086,0.026893099927787045,0.013994372369829927,0.0,0.0,0.0,0.0,0.0,0.024477701137976544,London,lab
367.0,Lichfield,West Midlands,2010.0,72586.0,51563,28048.0,10230.0,10365.0,2920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5439559373969707,0.19839807613986774,0.20101623256986598,0.05662975389329558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,England_not_london,con
368.0,Lincoln,East Midlands,2010.0,73540.0,45721,17163.0,16105.0,9256.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,2193.0,0.3753854902561186,0.3522451389952101,0.20244526585157804,0.021959274731523808,0.0,0.0,0.0,0.0,0.0,0.0,0.04796483016556943,England_not_london,con
369.0,Linlithgow & Falkirk East,Scotland,2010.0,80907.0,51450,6146.0,25634.0,6589.0,0.0,0.0,0.0,0.0,0.0,13081.0,0.0,0.0,0.11945578231292517,0.4982312925170068,0.12806608357628765,0.0,0.0,0.0,0.0,0.0,0.25424684159378036,0.0,0.0,Scotland,lab
370.0,Liverpool Riverside,North West,2010.0,74539.0,38801,4243.0,22998.0,8825.0,674.0,1355.0,0.0,0.0,0.0,0.0,0.0,706.0,0.1093528517306255,0.5927166825597279,0.2274425916857813,0.01737068632251746,0.0349217803664854,0.0,0.0,0.0,0.0,0.0,0.018195407334862503,England_not_london,lab
371.0,Liverpool Walton,North West,2010.0,62612.0,34335,2241.0,24709.0,4891.0,898.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.0,0.06526867627785059,0.7196446774428426,0.14244939566040485,0.026154070190767438,0.0,0.0,0.0,0.0,0.0,0.0,0.046483180428134555,England_not_london,lab
372.0,Liverpool Wavertree,North West,2010.0,62518.0,37914,2830.0,20132.0,12965.0,890.0,598.0,0.0,0.0,0.0,0.0,0.0,499.0,0.07464261222767316,0.5309911905892283,0.3419581157356122,0.023474178403755867,0.01577253784881574,0.0,0.0,0.0,0.0,0.0,0.013161365194914808,England_not_london,lab
373.0,Liverpool West Derby,North West,2010.0,63082.0,35784,3311.0,22953.0,4486.0,1093.0,0.0,0.0,0.0,0.0,0.0,0.0,3941.0,0.09252738654147105,0.6414319248826291,0.12536329085624862,0.03054437737536329,0.0,0.0,0.0,0.0,0.0,0.0,0.11013302034428794,England_not_london,lab
374.0,Livingston,Scotland,2010.0,75924.0,47907,5158.0,23215.0,5316.0,443.0,0.0,0.0,0.0,0.0,12424.0,0.0,1351.0,0.10766693802575825,0.48458471622101157,0.11096499467718705,0.009247082889765588,0.0,0.0,0.0,0.0,0.2593357964389338,0.0,0.028200471747343813,Scotland,lab
375.0,Llanelli,Wales,2010.0,55637.0,37461,5381.0,15916.0,3902.0,1047.0,0.0,0.0,0.0,0.0,0.0,11215.0,0.0,0.14364272176396786,0.424868529937802,0.10416166146125304,0.027949067029710898,0.0,0.0,0.0,0.0,0.0,0.29937801980726625,0.0,Wales,lab
376.0,Londonderry East,Northern Ireland,2010.0,63220.0,34950,0.0,0.0,0.0,0.0,0.0,12097.0,6742.0,5399.0,0.0,0.0,10712.0,0.0,0.0,0.0,0.0,0.0,0.3461230329041488,0.1929041487839771,0.15447782546494992,0.0,0.0,0.30649499284692416,NI,dup
377.0,Loughborough,East Midlands,2010.0,77505.0,52838,21971.0,18227.0,9675.0,925.0,0.0,0.0,0.0,0.0,0.0,0.0,2040.0,0.41581816117188386,0.34496006661872136,0.18310685491502326,0.017506340133994474,0.0,0.0,0.0,0.0,0.0,0.0,0.038608577160377,England_not_london,con
378.0,Louth & Horncastle,East Midlands,2010.0,77650.0,50494,25065.0,8760.0,11194.0,2183.0,0.0,0.0,0.0,0.0,0.0,0.0,3292.0,0.4963956113597655,0.17348595872776965,0.22168970570760882,0.043232859349625695,0.0,0.0,0.0,0.0,0.0,0.0,0.06519586485523032,England_not_london,con
379.0,Ludlow,West Midlands,2010.0,66632.0,48732,25720.0,3272.0,15971.0,2127.0,447.0,0.0,0.0,0.0,0.0,0.0,1195.0,0.5277846179102027,0.06714273988344414,0.32773126487728804,0.043646885003693674,0.009172617581876385,0.0,0.0,0.0,0.0,0.0,0.024521874743495035,England_not_london,con
380.0,Luton North,Eastern,2010.0,65645.0,43018,13672.0,21192.0,4784.0,1564.0,490.0,0.0,0.0,0.0,0.0,0.0,1316.0,0.3178204472546376,0.49263099167790225,0.11120926123948115,0.03635687386675345,0.011390580687154215,0.0,0.0,0.0,0.0,0.0,0.03059184527407132,England_not_london,lab
381.0,Luton South,Eastern,2010.0,65219.0,42216,12396.0,14725.0,9567.0,975.0,366.0,0.0,0.0,0.0,0.0,0.0,4187.0,0.29363274587834,0.34880140231191964,0.22662023877202955,0.0230955088118249,0.008669698692438886,0.0,0.0,0.0,0.0,0.0,0.09918040553344704,England_not_london,lab
382.0,Macclesfield,North West,2010.0,75370.0,50059,23503.0,10164.0,11544.0,1418.0,840.0,0.0,0.0,0.0,0.0,0.0,2590.0,0.46950598294013063,0.20304041231347011,0.23060788269841587,0.028326574641922533,0.016780199364749594,0.0,0.0,0.0,0.0,0.0,0.05173894804131125,England_not_london,con
383.0,Maidenhead,South East,2010.0,72844.0,53720,31937.0,3795.0,15168.0,1243.0,482.0,0.0,0.0,0.0,0.0,0.0,1095.0,0.5945085629188385,0.07064408041697692,0.2823529411764706,0.02313849590469099,0.008972449739389427,0.0,0.0,0.0,0.0,0.0,0.020383469843633657,England_not_london,con
384.0,Maidstone & The Weald,South East,2010.0,71041.0,48928,23491.0,4769.0,17602.0,1637.0,655.0,0.0,0.0,0.0,0.0,0.0,774.0,0.48011363636363635,0.09746975147155003,0.3597531066056246,0.03345732504905167,0.013387017658600392,0.0,0.0,0.0,0.0,0.0,0.015819162851536953,England_not_london,con
385.0,Makerfield,North West,2010.0,73813.0,43771,8210.0,20700.0,7082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7779.0,0.18756711064403372,0.47291585753124216,0.16179662333508488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17772040848963927,England_not_london,lab
386.0,Maldon,Eastern,2010.0,68777.0,47895,28661.0,6070.0,9254.0,2446.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,0.5984131955318926,0.12673556738699238,0.19321432299822527,0.05107004906566447,0.0,0.0,0.0,0.0,0.0,0.0,0.03056686501722518,England_not_london,con
387.0,Manchester Central,North West,2010.0,90110.0,39927,4704.0,21059.0,10620.0,607.0,915.0,0.0,0.0,0.0,0.0,0.0,2022.0,0.11781501239762567,0.5274375735717685,0.2659854233977008,0.015202745009642598,0.02291682320234428,0.0,0.0,0.0,0.0,0.0,0.050642422420918175,England_not_london,lab
388.0,Manchester Gorton,North West,2010.0,75933.0,38325,4224.0,19211.0,12508.0,0.0,1048.0,0.0,0.0,0.0,0.0,0.0,1334.0,0.11021526418786692,0.5012654924983692,0.3263666014350946,0.0,0.027345075016307892,0.0,0.0,0.0,0.0,0.0,0.03480756686236138,England_not_london,lab
389.0,Manchester Withington,North West,2010.0,74371.0,45031,5005.0,18216.0,20110.0,698.0,798.0,0.0,0.0,0.0,0.0,0.0,204.0,0.11114565521529612,0.4045213297506162,0.44658124403188915,0.01550043303502032,0.017721125446914347,0.0,0.0,0.0,0.0,0.0,0.004530212520263819,England_not_london,ld
390.0,Mansfield,East Midlands,2010.0,80069.0,48395,12741.0,18753.0,7469.0,2985.0,0.0,0.0,0.0,0.0,0.0,0.0,6447.0,0.2632709990701519,0.3874987085442711,0.15433412542618039,0.061679925612150015,0.0,0.0,0.0,0.0,0.0,0.0,0.1332162413472466,England_not_london,lab
391.0,Meon Valley,South East,2010.0,70488.0,51238,28818.0,3266.0,16693.0,1490.0,0.0,0.0,0.0,0.0,0.0,0.0,971.0,0.562434130918459,0.06374175416682931,0.32579335649322766,0.029079979702564502,0.0,0.0,0.0,0.0,0.0,0.0,0.01895077871891955,England_not_london,con
392.0,Meriden,West Midlands,2010.0,82228.0,52162,26956.0,10703.0,9278.0,1378.0,678.0,0.0,0.0,0.0,0.0,0.0,3169.0,0.5167746635481768,0.20518768452129904,0.17786894674283962,0.02641769870787163,0.012997967869330164,0.0,0.0,0.0,0.0,0.0,0.06075303861048273,England_not_london,con
393.0,Merthyr Tydfil & Rhymney,Wales,2010.0,54715.0,32076,2412.0,14007.0,9951.0,872.0,0.0,0.0,0.0,0.0,0.0,1621.0,3213.0,0.07519640852974187,0.43668163112607555,0.310231949120838,0.027185434592842,0.0,0.0,0.0,0.0,0.0,0.05053622646215239,0.10016835016835017,Wales,lab
394.0,Middlesbrough,North East,2010.0,65148.0,33455,6283.0,15351.0,6662.0,1236.0,0.0,0.0,0.0,0.0,0.0,0.0,3923.0,0.18780451352563143,0.45885517859811686,0.19913316395157674,0.03694515020176356,0.0,0.0,0.0,0.0,0.0,0.0,0.11726199372291138,England_not_london,lab
395.0,Middlesbrough South & Cleveland East,North East,2010.0,72666.0,46214,16461.0,18138.0,7340.0,1881.0,0.0,0.0,0.0,0.0,0.0,0.0,2394.0,0.35619076470333666,0.3924784697277881,0.15882632968364566,0.04070195178950102,0.0,0.0,0.0,0.0,0.0,0.0,0.05180248409572857,England_not_london,lab
396.0,Midlothian,Scotland,2010.0,61387.0,39242,4661.0,18449.0,6711.0,364.0,595.0,0.0,0.0,0.0,8100.0,0.0,362.0,0.11877580143723561,0.47013404005912035,0.1710157484328016,0.00927577595433464,0.015162326079200856,0.0,0.0,0.0,0.20641149788491922,0.0,0.009224810152387748,Scotland,lab
397.0,Milton Keynes North,South East,2010.0,82432.0,53888,23419.0,14458.0,11894.0,1772.0,733.0,0.0,0.0,0.0,0.0,0.0,1612.0,0.43458654988123513,0.26829720902612825,0.22071704275534443,0.03288301662707838,0.01360228622327791,0.0,0.0,0.0,0.0,0.0,0.029913895486935866,England_not_london,con
398.0,Milton Keynes South,South East,2010.0,86559.0,55333,23034.0,17833.0,9787.0,2074.0,774.0,0.0,0.0,0.0,0.0,0.0,1831.0,0.41627961614226594,0.32228507400646994,0.1768745594852981,0.037482153506948834,0.013988036072506461,0.0,0.0,0.0,0.0,0.0,0.033090560786510764,England_not_london,con
399.0,Mitcham & Morden,London,2010.0,65939.0,43797,11056.0,24722.0,5202.0,857.0,381.0,0.0,0.0,0.0,0.0,0.0,1579.0,0.2524373815558143,0.5644678859282599,0.11877525857935475,0.01956755028883257,0.008699225974381808,0.0,0.0,0.0,0.0,0.0,0.03605269767335662,London,lab
400.0,Mole Valley,South East,2010.0,72297.0,54324,31263.0,3804.0,15610.0,2752.0,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5754914954716147,0.07002429865252927,0.28734997422870184,0.05065900890950593,0.016475222737648183,0.0,0.0,0.0,0.0,0.0,0.0,England_not_london,con
401.0,Monmouth,Wales,2010.0,64538.0,46519,22466.0,12041.0,9026.0,1126.0,587.0,0.0,0.0,0.0,0.0,1273.0,0.0,0.48294245362110105,0.2588404737849051,0.1940282465229261,0.024205163481588167,0.01261849996775511,0.0,0.0,0.0,0.0,0.027365162621724455,0.0,Wales,con
402.0,Montgomeryshire,Wales,2010.0,48730.0,33813,13976.0,2407.0,12792.0,1128.0,0.0,0.0,0.0,0.0,0.0,2802.0,708.0,0.41333215035637183,0.0711856386596871,0.37831603229527105,0.033359950314967614,0.0,0.0,0.0,0.0,0.0,0.08286753615473338,0.020938692218969036,Wales,con
403.0,Moray,Scotland,2010.0,65925.0,41004,10683.0,7007.0,5956.0,1085.0,0.0,0.0,0.0,0.0,16273.0,0.0,0.0,0.26053555750658475,0.17088576724222027,0.14525412154911715,0.026460833089454686,0.0,0.0,0.0,0.0,0.39686372061262315,0.0,0.0,Scotland,snp
404.0,Morecambe & Lunesdale,North West,2010.0,69576.0,43436,18035.0,17169.0,5791.0,1843.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4152085827424256,0.3952712036099088,0.13332258955704945,0.04243024219541394,0.013767381895202137,0.0,0.0,0.0,0.0,0.0,0.0,England_not_london,con
405.0,Morley & Outwood,Yorkshire and the Humber,2010.0,74891.0,48856,17264.0,18365.0,8186.0,1506.0,0.0,0.0,0.0,0.0,0.0,0.0,3535.0,0.35336499099394136,0.3759006058621254,0.16755362698542656,0.030825282462747666,0.0,0.0,0.0,0.0,0.0,0.0,0.07235549369575897,England_not_london,lab
406.0,Motherwell & Wishaw,Scotland,2010.0,66918.0,39123,3660.0,23910.0,3840.0,0.0,0.0,0.0,0.0,0.0,7104.0,0.0,609.0,0.09355110804386167,0.6111494517291619,0.09815198220995322,0.0,0.0,0.0,0.0,0.0,0.18158116708841346,0.0,0.015566290928609769,Scotland,lab
407.0,Na h-Eileanan an Iar (Western Isles),Scotland,2010.0,21780.0,14717,647.0,4838.0,1097.0,0.0,0.0,0.0,0.0,0.0,6723.0,0.0,1412.0,0.04396276415030237,0.328735475980159,0.07453964802609228,0.0,0.0,0.0,0.0,0.0,0.45681864510430115,0.0,0.09594346673914521,Scotland,snp
408.0,Neath,Wales,2010.0,57295.0,37122,4847.0,17172.0,5535.0,829.0,0.0,0.0,0.0,0.0,0.0,7397.0,1342.0,0.13056947362749852,0.4625828349765638,0.14910295781477292,0.02233177091751522,0.0,0.0,0.0,0.0,0.0,0.1992618932169603,0.0361510694466893,Wales,lab
409.0,New Forest East,South East,2010.0,72858.0,50036,26443.0,4915.0,15136.0,2518.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5284794947637701,0.09822927492205612,0.30250219841713966,0.05032376688784075,0.020465265009193382,0.0,0.0,0.0,0.0,0.0,0.0,England_not_london,con
410.0,New Forest West,South East,2010.0,68332.0,47572,27980.0,4666.0,11084.0,2783.0,1059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5881611031699319,0.0980829059110401,0.23299419826788867,0.05850079878920373,0.022260993861935592,0.0,0.0,0.0,0.0,0.0,0.0,England_not_london,con
411.0,Newark,East Midlands,2010.0,71755.0,51228,27590.0,11438.0,10246.0,1954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5385726555789803,0.22327633325525104,0.2000078082298743,0.03814320293589443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,England_not_london,con
412.0,Newbury,South East,2010.0,79144.0,58589,33057.0,2505.0,20809.0,1475.0,490.0,0.0,0.0,0.0,0.0,0.0,253.0,0.5642185393162539,0.04275546604311389,0.355169059038386,0.02517537421700319,0.008363344655140043,0.0,0.0,0.0,0.0,0.0,0.0043182167301029206,England_not_london,con
413.0,Newcastle-under-Lyme,West Midlands,2010.0,69433.0,43191,14841.0,16393.0,8466.0,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34361325276099186,0.37954666481442895,0.19601305827602972,0.08082702414854946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,England_not_london,lab
414.0,Newcastle upon Tyne Central,North East,2010.0,60507.0,34157,6611.0,15694.0,8228.0,754.0,568.0,0.0,0.0,0.0,0.0,0.0,2302.0,0.19354744269110286,0.45946658078871094,0.24088766577861054,0.02207453816201657,0.01662909506104166,0.0,0.0,0.0,0.0,0.0,0.06739467751851744,England_not_london,lab
415.0,Newcastle upon Tyne East,North East,2010.0,64487.0,37840,6068.0,17043.0,12590.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,1519.0,0.16035940803382664,0.45039640591966174,0.33271670190274844,0.0,0.01638477801268499,0.0,0.0,0.0,0.0,0.0,0.040142706131078225,England_not_london,lab
416.0,Newcastle upon Tyne North,North East,2010.0,67110.0,43946,7966.0,17950.0,14536.0,1285.0,319.0,0.0,0.0,0.0,0.0,0.0,1890.0,0.18126791971965595,0.408455832157648,0.33076958084922403,0.029240431438583715,0.007258908660628954,0.0,0.0,0.0,0.0,0.0,0.04300732717425932,England_not_london,lab
417.0,Newport East,Wales,2010.0,54437.0,34448,7918.0,12744.0,11094.0,677.0,0.0,0.0,0.0,0.0,0.0,724.0,1291.0,0.22985369252206223,0.36994890849976775,0.3220506270320483,0.019652810032512773,0.0,0.0,0.0,0.0,0.0,0.021017185322805387,0.03747677659080353,Wales,lab
418.0,Newport West,Wales,2010.0,62111.0,39720,12845.0,16389.0,6587.0,1144.0,450.0,0.0,0.0,0.0,0.0,1122.0,1183.0,0.3233887210473313,0.4126132930513595,0.16583585095669687,0.028801611278952668,0.011329305135951661,0.0,0.0,0.0,0.0,0.02824773413897281,0.029783484390735145,Wales,lab
419.0,Newry & Armagh,Northern Ireland,2010.0,74308.0,44906,0.0,0.0,0.0,0.0,0.0,5764.0,18857.0,10526.0,0.0,0.0,9759.0,0.0,0.0,0.0,0.0,0.0,0.12835701242595643,0.41992161403821315,0.23440074822963525,0.0,0.0,0.21732062530619517,NI,sf
420.0,Newton Abbot,South West,2010.0,69319.0,48283,20774.0,3387.0,20251.0,3088.0,701.0,0.0,0.0,0.0,0.0,0.0,82.0,0.4302549551602013,0.07014891369633204,0.4194229853157426,0.06395625789615393,0.014518567611788828,0.0,0.0,0.0,0.0,0.0,0.0016983203197812895,England_not_london,con
421.0,Norfolk Mid,Eastern,2010.0,74260.0,50765,25123.0,8857.0,11267.0,2800.0,1457.0,0.0,0.0,0.0,0.0,0.0,1261.0,0.49488821038116815,0.17447059982271249,0.22194425293016842,0.05515611149413966,0.028700876588200534,0.0,0.0,0.0,0.0,0.0,0.024839948783610757,England_not_london,con
422.0,Norfolk North,Eastern,2010.0,67851.0,49661,15928.0,2896.0,27554.0,2680.0,508.0,0.0,0.0,0.0,0.0,0.0,95.0,0.3207345804554882,0.05831537826463422,0.5548418275910675,0.05396588872555929,0.010229355027083628,0.0,0.0,0.0,0.0,0.0,0.0019129699361672137,England_not_london,ld
423.0,Norfolk North West,Eastern,2010.0,73105.0,47800,25916.0,6353.0,11106.0,1841.0,745.0,0.0,0.0,0.0,0.0,0.0,1839.0,0.5421757322175732,0.13290794979079498,0.23234309623430963,0.038514644351464435,0.015585774058577405,0.0,0.0,0.0,0.0,0.0,0.038472803347280336,England_not_london,con
424.0,Norfolk South,Eastern,2010.0,76179.0,54993,27133.0,7252.0,16193.0,2329.0,1000.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.4933900678268143,0.13187132907824634,0.29445565799283546,0.042350844652955834,0.01818413252595785,0.0,0.0,0.0,0.0,0.0,0.019747967923190224,England_not_london,con
425.0,Norfolk South West,Eastern,2010.0,73758.0,49150,23753.0,9119.0,10613.0,3061.0,830.0,0.0,0.0,0.0,0.0,0.0,1774.0,0.4832756866734486,0.18553407934893185,0.21593082400813834,0.062278738555442525,0.01688708036622584,0.0,0.0,0.0,0.0,0.0,0.03609359104781282,England_not_london,con
426.0,"Normanton, Pontefract & Castleford",Yorkshire and the Humber,2010.0,82336.0,46239,11314.0,22293.0,7585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5047.0,0.24468522243128096,0.4821254784921819,0.16403901468457363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10915028439196349,England_not_london,lab
427.0,Northampton North,East Midlands,2010.0,61850.0,40271,13735.0,11799.0,11250.0,1238.0,443.0,0.0,0.0,0.0,0.0,0.0,1806.0,0.3410642894390504,0.29298999279878823,0.2793573539271436,0.03074172481438256,0.011000471803531076,0.0,0.0,0.0,0.0,0.0,0.04484616721710412,England_not_london,con
428.0,Northampton South,East Midlands,2010.0,63105.0,38978,15917.0,9913.0,7579.0,1897.0,363.0,0.0,0.0,0.0,0.0,0.0,3309.0,0.4083585612396737,0.2543229514084868,0.1944430191390015,0.048668479655190104,0.009312945764277285,0.0,0.0,0.0,0.0,0.0,0.08489404279337062,England_not_london,con
429.0,Northamptonshire South ,East Midlands,2010.0,82033.0,59890,33081.0,10380.0,12603.0,2406.0,685.0,0.0,0.0,0.0,0.0,0.0,735.0,0.5523626648856237,0.17331774920687928,0.21043579896476874,0.04017365169477375,0.011437635665386543,0.0,0.0,0.0,0.0,0.0,0.012272499582568042,England_not_london,con
430.0,Norwich North,Eastern,2010.0,64814.0,42573,17280.0,13379.0,7783.0,1878.0,1245.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.4058910577126348,0.3142602118713739,0.1828153994315646,0.04411246564724121,0.02924388697061518,0.0,0.0,0.0,0.0,0.0,0.023676978366570362,England_not_london,con
431.0,Norwich South,Eastern,2010.0,73649.0,47551,10902.0,13650.0,13960.0,1145.0,7095.0,0.0,0.0,0.0,0.0,0.0,799.0,0.22926962629597694,0.2870602090387163,0.2935795251414271,0.024079409476141407,0.1492082185442998,0.0,0.0,0.0,0.0,0.0,0.016803011503438412,England_not_london,ld
432.0,Nottingham East,East Midlands,2010.0,58705.0,33112,7846.0,15022.0,8053.0,1138.0,928.0,0.0,0.0,0.0,0.0,0.0,125.0,0.23695337037931868,0.4536723846339696,0.24320488040589514,0.03436820488040589,0.028026093259241363,0.0,0.0,0.0,0.0,0.0,0.0037750664411693646,England_not_london,lab
433.0,Nottingham North,East Midlands,2010.0,63240.0,34285,8508.0,16646.0,5849.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,0.2481551698993729,0.48551844830100627,0.17059938748723932,0.03902581303777162,0.0,0.0,0.0,0.0,0.0,0.0,0.05670118127460989,England_not_london,lab
434.0,Nottingham South,East Midlands,2010.0,67441.0,40789,13437.0,15209.0,9406.0,967.0,630.0,0.0,0.0,0.0,0.0,0.0,1140.0,0.3294270514109196,0.37287013655642454,0.23060138762901763,0.023707372085611318,0.015445340655568903,0.0,0.0,0.0,0.0,0.0,0.027948711662458017,England_not_london,lab
435.0,Nuneaton,West Midlands,2010.0,67837.0,44646,18536.0,16467.0,6846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2797.0,0.41517717152712447,0.36883483402768447,0.1533396048918156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06264838955337544,England_not_london,con
436.0,Ochil & South Perthshire,Scotland,2010.0,75115.0,50469,10342.0,19131.0,5754.0,689.0,609.0,0.0,0.0,0.0,13944.0,0.0,0.0,0.2049178703758743,0.3790643761516971,0.11401058075254117,0.013651944758168381,0.01206681329132735,0.0,0.0,0.0,0.2762884146703917,0.0,0.0,Scotland,lab
437.0,Ogmore,Wales,2010.0,55527.0,34650,5398.0,18644.0,5260.0,780.0,0.0,0.0,0.0,0.0,0.0,3326.0,1242.0,0.15578643578643578,0.538066378066378,0.1518037518037518,0.022510822510822513,0.0,0.0,0.0,0.0,0.0,0.09598845598845598,0.035844155844155845,Wales,lab
438.0,Old Bexley & Sidcup,London,2010.0,65699.0,45492,24625.0,8768.0,6996.0,1532.0,371.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.5413039655324013,0.19273718455992261,0.1537852809285149,0.03367625076936604,0.008155280049239426,0.0,0.0,0.0,0.0,0.0,0.0703420381605557,London,con
